station,hour,minute,day_of_week,predicted_bikes
25 - Deck Sul,8,45,Sábado,6
25 - Deck Sul,8,45,Domingo,6
25 - Deck Sul,9,0,Segunda,5
25 - Deck Sul,9,0,Terça,5
25 - Deck Sul,9,0,Quarta,5
25 - Deck Sul,9,0,Quinta,5
25 - Deck Sul,9,0,Sexta,5
25 - Deck Sul,9,0,Sábado,5
25 - Deck Sul,9,0,Domingo,5
25 - Deck Sul,9,15,Segunda,5
25 - Deck Sul,9,15,Terça,5
25 - Deck Sul,9,15,Quarta,5
25 - Deck Sul,9,15,Quinta,5
25 - Deck Sul,9,15,Sexta,5
25 - Deck Sul,9,15,Sábado,5
25 - Deck Sul,9,15,Domingo,5
25 - Deck Sul,9,30,Segunda,6
25 - Deck Sul,9,30,Terça,6
25 - Deck Sul,9,30,Quarta,6
25 - Deck Sul,9,30,Quinta,6
25 - Deck Sul,9,30,Sexta,6
25 - Deck Sul,9,30,Sábado,6
25 - Deck Sul,9,30,Domingo,6
25 - Deck Sul,9,45,Segunda,6
25 - Deck Sul,9,45,Terça,6
25 - Deck Sul,9,45,Quarta,6
25 - Deck Sul,9,45,Quinta,6
25 - Deck Sul,9,45,Sexta,6
25 - Deck Sul,9,45,Sábado,6
25 - Deck Sul,9,45,Domingo,6
25 - Deck Sul,10,0,Segunda,8
25 - Deck Sul,10,0,Terça,8
25 - Deck Sul,10,0,Quarta,8
25 - Deck Sul,10,0,Quinta,8
25 - Deck Sul,10,0,Sexta,8
25 - Deck Sul,10,0,Sábado,8
25 - Deck Sul,10,0,Domingo,8
25 - Deck Sul,10,15,Segunda,8
25 - Deck Sul,10,15,Terça,8
25 - Deck Sul,10,15,Quarta,8
25 - Deck Sul,10,15,Quinta,8
25 - Deck Sul,10,15,Sexta,8
25 - Deck Sul,10,15,Sábado,8
25 - Deck Sul,10,15,Domingo,8
25 - Deck Sul,10,30,Segunda,11
25 - Deck Sul,10,30,Terça,11
25 - Deck Sul,10,30,Quarta,11
25 - Deck Sul,10,30,Quinta,11
25 - Deck Sul,10,30,Sexta,11
25 - Deck Sul,10,30,Sábado,11
25 - Deck Sul,10,30,Domingo,11
25 - Deck Sul,10,45,Segunda,11
25 - Deck Sul,10,45,Terça,11
25 - Deck Sul,10,45,Quarta,11
25 - Deck Sul,10,45,Quinta,11
25 - Deck Sul,10,45,Sexta,11
25 - Deck Sul,10,45,Sábado,11
25 - Deck Sul,10,45,Domingo,11
25 - Deck Sul,11,0,Segunda,8
25 - Deck Sul,11,0,Terça,8
25 - Deck Sul,11,0,Quarta,8
25 - Deck Sul,11,0,Quinta,8
25 - Deck Sul,11,0,Sexta,8
25 - Deck Sul,11,0,Sábado,8
25 - Deck Sul,11,0,Domingo,8
25 - Deck Sul,11,15,Segunda,8
25 - Deck Sul,11,15,Terça,8
25 - Deck Sul,11,15,Quarta,8
25 - Deck Sul,11,15,Quinta,8
25 - Deck Sul,11,15,Sexta,8
25 - Deck Sul,11,15,Sábado,8
25 - Deck Sul,11,15,Domingo,8
25 - Deck Sul,11,30,Segunda,13
25 - Deck Sul,11,30,Terça,13
25 - Deck Sul,11,30,Quarta,13
25 - Deck Sul,11,30,Quinta,13
25 - Deck Sul,11,30,Sexta,13
25 - Deck Sul,11,30,Sábado,13
25 - Deck Sul,11,30,Domingo,13
25 - Deck Sul,11,45,Segunda,14
25 - Deck Sul,11,45,Terça,14
25 - Deck Sul,11,45,Quarta,14
25 - Deck Sul,11,45,Quinta,14
25 - Deck Sul,11,45,Sexta,14
25 - Deck Sul,11,45,Sábado,14
25 - Deck Sul,11,45,Domingo,14
25 - Deck Sul,12,0,Segunda,9
25 - Deck Sul,12,0,Terça,9
25 - Deck Sul,12,0,Quarta,9
25 - Deck Sul,12,0,Quinta,9
25 - Deck Sul,12,0,Sexta,9
25 - Deck Sul,12,0,Sábado,9
25 - Deck Sul,12,0,Domingo,9
25 - Deck Sul,12,15,Segunda,5
25 - Deck Sul,12,15,Terça,5
25 - Deck Sul,12,15,Quarta,5
25 - Deck Sul,12,15,Quinta,5
25 - Deck Sul,12,15,Sexta,5
25 - Deck Sul,12,15,Sábado,5
25 - Deck Sul,12,15,Domingo,5
25 - Deck Sul,12,30,Segunda,2
25 - Deck Sul,12,30,Terça,2
25 - Deck Sul,12,30,Quarta,2
25 - Deck Sul,12,30,Quinta,2
25 - Deck Sul,12,30,Sexta,2
25 - Deck Sul,12,30,Sábado,2
25 - Deck Sul,12,30,Domingo,2
25 - Deck Sul,12,45,Segunda,2
25 - Deck Sul,12,45,Terça,2
25 - Deck Sul,12,45,Quarta,2
25 - Deck Sul,12,45,Quinta,2
25 - Deck Sul,12,45,Sexta,2
25 - Deck Sul,12,45,Sábado,2
25 - Deck Sul,12,45,Domingo,2
25 - Deck Sul,13,0,Segunda,9
25 - Deck Sul,13,0,Terça,9
25 - Deck Sul,13,0,Quarta,9
25 - Deck Sul,13,0,Quinta,9
25 - Deck Sul,13,0,Sexta,9
25 - Deck Sul,13,0,Sábado,9
25 - Deck Sul,13,0,Domingo,9
25 - Deck Sul,13,15,Segunda,5
25 - Deck Sul,13,15,Terça,5
25 - Deck Sul,13,15,Quarta,5
25 - Deck Sul,13,15,Quinta,5
25 - Deck Sul,13,15,Sexta,5
25 - Deck Sul,13,15,Sábado,5
25 - Deck Sul,13,15,Domingo,5
25 - Deck Sul,13,30,Segunda,2
25 - Deck Sul,13,30,Terça,2
25 - Deck Sul,13,30,Quarta,2
25 - Deck Sul,13,30,Quinta,2
25 - Deck Sul,13,30,Sexta,2
25 - Deck Sul,13,30,Sábado,2
25 - Deck Sul,13,30,Domingo,2
25 - Deck Sul,13,45,Segunda,2
25 - Deck Sul,13,45,Terça,2
25 - Deck Sul,13,45,Quarta,2
25 - Deck Sul,13,45,Quinta,2
25 - Deck Sul,13,45,Sexta,2
25 - Deck Sul,13,45,Sábado,2
25 - Deck Sul,13,45,Domingo,2
25 - Deck Sul,14,0,Segunda,9
25 - Deck Sul,14,0,Terça,9
25 - Deck Sul,14,0,Quarta,9
25 - Deck Sul,14,0,Quinta,9
25 - Deck Sul,14,0,Sexta,9
25 - Deck Sul,14,0,Sábado,9
25 - Deck Sul,14,0,Domingo,9
25 - Deck Sul,14,15,Segunda,5
25 - Deck Sul,14,15,Terça,5
25 - Deck Sul,14,15,Quarta,5
25 - Deck Sul,14,15,Quinta,5
25 - Deck Sul,14,15,Sexta,5
25 - Deck Sul,14,15,Sábado,5
25 - Deck Sul,14,15,Domingo,5
25 - Deck Sul,14,30,Segunda,2
25 - Deck Sul,14,30,Terça,2
25 - Deck Sul,14,30,Quarta,2
25 - Deck Sul,14,30,Quinta,2
25 - Deck Sul,14,30,Sexta,2
25 - Deck Sul,14,30,Sábado,2
25 - Deck Sul,14,30,Domingo,2
25 - Deck Sul,14,45,Segunda,2
25 - Deck Sul,14,45,Terça,2
25 - Deck Sul,14,45,Quarta,2
25 - Deck Sul,14,45,Quinta,2
25 - Deck Sul,14,45,Sexta,2
25 - Deck Sul,14,45,Sábado,2
25 - Deck Sul,14,45,Domingo,2
25 - Deck Sul,15,0,Segunda,9
25 - Deck Sul,15,0,Terça,9
25 - Deck Sul,15,0,Quarta,9
25 - Deck Sul,15,0,Quinta,9
25 - Deck Sul,15,0,Sexta,9
25 - Deck Sul,15,0,Sábado,9
25 - Deck Sul,15,0,Domingo,9
25 - Deck Sul,15,15,Segunda,5
25 - Deck Sul,15,15,Terça,5
25 - Deck Sul,15,15,Quarta,5
25 - Deck Sul,15,15,Quinta,5
25 - Deck Sul,15,15,Sexta,5
25 - Deck Sul,15,15,Sábado,5
25 - Deck Sul,15,15,Domingo,5
25 - Deck Sul,15,30,Segunda,2
25 - Deck Sul,15,30,Terça,2
25 - Deck Sul,15,30,Quarta,2
25 - Deck Sul,15,30,Quinta,2
25 - Deck Sul,15,30,Sexta,2
25 - Deck Sul,15,30,Sábado,2
25 - Deck Sul,15,30,Domingo,2
25 - Deck Sul,15,45,Segunda,2
25 - Deck Sul,15,45,Terça,2
25 - Deck Sul,15,45,Quarta,2
25 - Deck Sul,15,45,Quinta,2
25 - Deck Sul,15,45,Sexta,2
25 - Deck Sul,15,45,Sábado,2
25 - Deck Sul,15,45,Domingo,2
25 - Deck Sul,16,0,Segunda,9
25 - Deck Sul,16,0,Terça,9
25 - Deck Sul,16,0,Quarta,9
25 - Deck Sul,16,0,Quinta,9
25 - Deck Sul,16,0,Sexta,9
25 - Deck Sul,16,0,Sábado,9
25 - Deck Sul,16,0,Domingo,9
25 - Deck Sul,16,15,Segunda,5
25 - Deck Sul,16,15,Terça,5
25 - Deck Sul,16,15,Quarta,5
25 - Deck Sul,16,15,Quinta,5
25 - Deck Sul,16,15,Sexta,5
25 - Deck Sul,16,15,Sábado,5
25 - Deck Sul,16,15,Domingo,5
25 - Deck Sul,16,30,Segunda,2
25 - Deck Sul,16,30,Terça,2
25 - Deck Sul,16,30,Quarta,2
25 - Deck Sul,16,30,Quinta,2
25 - Deck Sul,16,30,Sexta,2
25 - Deck Sul,16,30,Sábado,2
25 - Deck Sul,16,30,Domingo,2
25 - Deck Sul,16,45,Segunda,2
25 - Deck Sul,16,45,Terça,2
25 - Deck Sul,16,45,Quarta,2
25 - Deck Sul,16,45,Quinta,2
25 - Deck Sul,16,45,Sexta,2
25 - Deck Sul,16,45,Sábado,2
25 - Deck Sul,16,45,Domingo,2
25 - Deck Sul,17,0,Segunda,9
25 - Deck Sul,17,0,Terça,9
25 - Deck Sul,17,0,Quarta,9
25 - Deck Sul,17,0,Quinta,9
25 - Deck Sul,17,0,Sexta,9
25 - Deck Sul,17,0,Sábado,9
25 - Deck Sul,17,0,Domingo,9
25 - Deck Sul,17,15,Segunda,5
25 - Deck Sul,17,15,Terça,5
25 - Deck Sul,17,15,Quarta,5
25 - Deck Sul,17,15,Quinta,5
25 - Deck Sul,17,15,Sexta,5
25 - Deck Sul,17,15,Sábado,5
25 - Deck Sul,17,15,Domingo,5
25 - Deck Sul,17,30,Segunda,2
25 - Deck Sul,17,30,Terça,2
25 - Deck Sul,17,30,Quarta,2
25 - Deck Sul,17,30,Quinta,2
25 - Deck Sul,17,30,Sexta,2
25 - Deck Sul,17,30,Sábado,2
25 - Deck Sul,17,30,Domingo,2
25 - Deck Sul,17,45,Segunda,2
25 - Deck Sul,17,45,Terça,2
25 - Deck Sul,17,45,Quarta,2
25 - Deck Sul,17,45,Quinta,2
25 - Deck Sul,17,45,Sexta,2
25 - Deck Sul,17,45,Sábado,2
25 - Deck Sul,17,45,Domingo,2
25 - Deck Sul,18,0,Segunda,9
25 - Deck Sul,18,0,Terça,9
25 - Deck Sul,18,0,Quarta,9
25 - Deck Sul,18,0,Quinta,9
25 - Deck Sul,18,0,Sexta,9
25 - Deck Sul,18,0,Sábado,9
25 - Deck Sul,18,0,Domingo,9
25 - Deck Sul,18,15,Segunda,5
25 - Deck Sul,18,15,Terça,5
25 - Deck Sul,18,15,Quarta,5
25 - Deck Sul,18,15,Quinta,5
25 - Deck Sul,18,15,Sexta,5
25 - Deck Sul,18,15,Sábado,5
25 - Deck Sul,18,15,Domingo,5
25 - Deck Sul,18,30,Segunda,2
25 - Deck Sul,18,30,Terça,2
25 - Deck Sul,18,30,Quarta,2
25 - Deck Sul,18,30,Quinta,2
25 - Deck Sul,18,30,Sexta,2
25 - Deck Sul,18,30,Sábado,2
25 - Deck Sul,18,30,Domingo,2
25 - Deck Sul,18,45,Segunda,2
25 - Deck Sul,18,45,Terça,2
25 - Deck Sul,18,45,Quarta,2
25 - Deck Sul,18,45,Quinta,2
25 - Deck Sul,18,45,Sexta,2
25 - Deck Sul,18,45,Sábado,2
25 - Deck Sul,18,45,Domingo,2
25 - Deck Sul,19,0,Segunda,9
25 - Deck Sul,19,0,Terça,9
25 - Deck Sul,19,0,Quarta,9
25 - Deck Sul,19,0,Quinta,9
25 - Deck Sul,19,0,Sexta,9
25 - Deck Sul,19,0,Sábado,9
25 - Deck Sul,19,0,Domingo,9
25 - Deck Sul,19,15,Segunda,5
25 - Deck Sul,19,15,Terça,5
25 - Deck Sul,19,15,Quarta,5
25 - Deck Sul,19,15,Quinta,5
25 - Deck Sul,19,15,Sexta,5
25 - Deck Sul,19,15,Sábado,5
25 - Deck Sul,19,15,Domingo,5
25 - Deck Sul,19,30,Segunda,2
25 - Deck Sul,19,30,Terça,2
25 - Deck Sul,19,30,Quarta,2
25 - Deck Sul,19,30,Quinta,2
25 - Deck Sul,19,30,Sexta,2
25 - Deck Sul,19,30,Sábado,2
25 - Deck Sul,19,30,Domingo,2
25 - Deck Sul,19,45,Segunda,2
25 - Deck Sul,19,45,Terça,2
25 - Deck Sul,19,45,Quarta,2
25 - Deck Sul,19,45,Quinta,2
25 - Deck Sul,19,45,Sexta,2
25 - Deck Sul,19,45,Sábado,2
25 - Deck Sul,19,45,Domingo,2
25 - Deck Sul,20,0,Segunda,9
25 - Deck Sul,20,0,Terça,9
25 - Deck Sul,20,0,Quarta,9
25 - Deck Sul,20,0,Quinta,9
25 - Deck Sul,20,0,Sexta,9
25 - Deck Sul,20,0,Sábado,9
25 - Deck Sul,20,0,Domingo,9
25 - Deck Sul,20,15,Segunda,5
25 - Deck Sul,20,15,Terça,5
25 - Deck Sul,20,15,Quarta,5
25 - Deck Sul,20,15,Quinta,5
25 - Deck Sul,20,15,Sexta,5
25 - Deck Sul,20,15,Sábado,5
25 - Deck Sul,20,15,Domingo,5
25 - Deck Sul,20,30,Segunda,2
25 - Deck Sul,20,30,Terça,2
25 - Deck Sul,20,30,Quarta,2
25 - Deck Sul,20,30,Quinta,2
25 - Deck Sul,20,30,Sexta,2
25 - Deck Sul,20,30,Sábado,2
25 - Deck Sul,20,30,Domingo,2
25 - Deck Sul,20,45,Segunda,2
25 - Deck Sul,20,45,Terça,2
25 - Deck Sul,20,45,Quarta,2
25 - Deck Sul,20,45,Quinta,2
25 - Deck Sul,20,45,Sexta,2
25 - Deck Sul,20,45,Sábado,2
25 - Deck Sul,20,45,Domingo,2
25 - Deck Sul,21,0,Segunda,9
25 - Deck Sul,21,0,Terça,9
25 - Deck Sul,21,0,Quarta,9
25 - Deck Sul,21,0,Quinta,9
25 - Deck Sul,21,0,Sexta,9
25 - Deck Sul,21,0,Sábado,9
25 - Deck Sul,21,0,Domingo,9
25 - Deck Sul,21,15,Segunda,5
25 - Deck Sul,21,15,Terça,5
25 - Deck Sul,21,15,Quarta,5
25 - Deck Sul,21,15,Quinta,5
25 - Deck Sul,21,15,Sexta,5
25 - Deck Sul,21,15,Sábado,5
25 - Deck Sul,21,15,Domingo,5
25 - Deck Sul,21,30,Segunda,2
25 - Deck Sul,21,30,Terça,2
25 - Deck Sul,21,30,Quarta,2
25 - Deck Sul,21,30,Quinta,2
25 - Deck Sul,21,30,Sexta,2
25 - Deck Sul,21,30,Sábado,2
25 - Deck Sul,21,30,Domingo,2
25 - Deck Sul,21,45,Segunda,2
25 - Deck Sul,21,45,Terça,2
25 - Deck Sul,21,45,Quarta,2
25 - Deck Sul,21,45,Quinta,2
25 - Deck Sul,21,45,Sexta,2
25 - Deck Sul,21,45,Sábado,2
25 - Deck Sul,21,45,Domingo,2
25 - Deck Sul,22,0,Segunda,9
25 - Deck Sul,22,0,Terça,9
25 - Deck Sul,22,0,Quarta,9
25 - Deck Sul,22,0,Quinta,9
25 - Deck Sul,22,0,Sexta,9
25 - Deck Sul,22,0,Sábado,9
25 - Deck Sul,22,0,Domingo,9
25 - Deck Sul,22,15,Segunda,5
25 - Deck Sul,22,15,Terça,5
25 - Deck Sul,22,15,Quarta,5
25 - Deck Sul,22,15,Quinta,5
25 - Deck Sul,22,15,Sexta,5
25 - Deck Sul,22,15,Sábado,5
25 - Deck Sul,22,15,Domingo,5
25 - Deck Sul,22,30,Segunda,2
25 - Deck Sul,22,30,Terça,2
25 - Deck Sul,22,30,Quarta,2
25 - Deck Sul,22,30,Quinta,2
25 - Deck Sul,22,30,Sexta,2
25 - Deck Sul,22,30,Sábado,2
25 - Deck Sul,22,30,Domingo,2
25 - Deck Sul,22,45,Segunda,2
25 - Deck Sul,22,45,Terça,2
25 - Deck Sul,22,45,Quarta,2
25 - Deck Sul,22,45,Quinta,2
25 - Deck Sul,22,45,Sexta,2
25 - Deck Sul,22,45,Sábado,2
25 - Deck Sul,22,45,Domingo,2
25 - Deck Sul,23,0,Segunda,9
25 - Deck Sul,23,0,Terça,9
25 - Deck Sul,23,0,Quarta,9
25 - Deck Sul,23,0,Quinta,9
25 - Deck Sul,23,0,Sexta,9
25 - Deck Sul,23,0,Sábado,9
25 - Deck Sul,23,0,Domingo,9
25 - Deck Sul,23,15,Segunda,5
25 - Deck Sul,23,15,Terça,5
25 - Deck Sul,23,15,Quarta,5
25 - Deck Sul,23,15,Quinta,5
25 - Deck Sul,23,15,Sexta,5
25 - Deck Sul,23,15,Sábado,5
25 - Deck Sul,23,15,Domingo,5
25 - Deck Sul,23,30,Segunda,2
25 - Deck Sul,23,30,Terça,2
25 - Deck Sul,23,30,Quarta,2
25 - Deck Sul,23,30,Quinta,2
25 - Deck Sul,23,30,Sexta,2
25 - Deck Sul,23,30,Sábado,2
25 - Deck Sul,23,30,Domingo,2
25 - Deck Sul,23,45,Segunda,2
25 - Deck Sul,23,45,Terça,2
25 - Deck Sul,23,45,Quarta,2
25 - Deck Sul,23,45,Quinta,2
25 - Deck Sul,23,45,Sexta,2
25 - Deck Sul,23,45,Sábado,2
25 - Deck Sul,23,45,Domingo,2
500 - Deck Sul Kids,0,0,Segunda,0
500 - Deck Sul Kids,0,0,Terça,0
500 - Deck Sul Kids,0,0,Quarta,0
500 - Deck Sul Kids,0,0,Quinta,0
500 - Deck Sul Kids,0,0,Sexta,0
500 - Deck Sul Kids,0,0,Sábado,0
500 - Deck Sul Kids,0,0,Domingo,0
500 - Deck Sul Kids,0,15,Segunda,0
500 - Deck Sul Kids,0,15,Terça,0
500 - Deck Sul Kids,0,15,Quarta,0
500 - Deck Sul Kids,0,15,Quinta,0
500 - Deck Sul Kids,0,15,Sexta,0
500 - Deck Sul Kids,0,15,Sábado,0
500 - Deck Sul Kids,0,15,Domingo,0
500 - Deck Sul Kids,0,30,Segunda,0
500 - Deck Sul Kids,0,30,Terça,0
500 - Deck Sul Kids,0,30,Quarta,0
500 - Deck Sul Kids,0,30,Quinta,0
500 - Deck Sul Kids,0,30,Sexta,0
500 - Deck Sul Kids,0,30,Sábado,0
500 - Deck Sul Kids,0,30,Domingo,0
500 - Deck Sul Kids,0,45,Segunda,0
500 - Deck Sul Kids,0,45,Terça,0
500 - Deck Sul Kids,0,45,Quarta,0
500 - Deck Sul Kids,0,45,Quinta,0
500 - Deck Sul Kids,0,45,Sexta,0
500 - Deck Sul Kids,0,45,Sábado,0
500 - Deck Sul Kids,0,45,Domingo,0
500 - Deck Sul Kids,1,0,Segunda,0
500 - Deck Sul Kids,1,0,Terça,0
500 - Deck Sul Kids,1,0,Quarta,0
500 - Deck Sul Kids,1,0,Quinta,0
500 - Deck Sul Kids,1,0,Sexta,0
500 - Deck Sul Kids,1,0,Sábado,0
500 - Deck Sul Kids,1,0,Domingo,0
500 - Deck Sul Kids,1,15,Segunda,0
500 - Deck Sul Kids,1,15,Terça,0
500 - Deck Sul Kids,1,15,Quarta,0
500 - Deck Sul Kids,1,15,Quinta,0
500 - Deck Sul Kids,1,15,Sexta,0
500 - Deck Sul Kids,1,15,Sábado,0
500 - Deck Sul Kids,1,15,Domingo,0
500 - Deck Sul Kids,1,30,Segunda,0
500 - Deck Sul Kids,1,30,Terça,0
500 - Deck Sul Kids,1,30,Quarta,0
500 - Deck Sul Kids,1,30,Quinta,0
500 - Deck Sul Kids,1,30,Sexta,0
500 - Deck Sul Kids,1,30,Sábado,0
500 - Deck Sul Kids,1,30,Domingo,0
500 - Deck Sul Kids,1,45,Segunda,0
500 - Deck Sul Kids,1,45,Terça,0
500 - Deck Sul Kids,1,45,Quarta,0
500 - Deck Sul Kids,1,45,Quinta,0
500 - Deck Sul Kids,1,45,Sexta,0
500 - Deck Sul Kids,1,45,Sábado,0
500 - Deck Sul Kids,1,45,Domingo,0
500 - Deck Sul Kids,2,0,Segunda,0
500 - Deck Sul Kids,2,0,Terça,0
500 - Deck Sul Kids,2,0,Quarta,0
500 - Deck Sul Kids,2,0,Quinta,0
500 - Deck Sul Kids,2,0,Sexta,0
500 - Deck Sul Kids,2,0,Sábado,0
500 - Deck Sul Kids,2,0,Domingo,0
500 - Deck Sul Kids,2,15,Segunda,0
500 - Deck Sul Kids,2,15,Terça,0
500 - Deck Sul Kids,2,15,Quarta,0
500 - Deck Sul Kids,2,15,Quinta,0
500 - Deck Sul Kids,2,15,Sexta,0
500 - Deck Sul Kids,2,15,Sábado,0
500 - Deck Sul Kids,2,15,Domingo,0
500 - Deck Sul Kids,2,30,Segunda,0
500 - Deck Sul Kids,2,30,Terça,0
500 - Deck Sul Kids,2,30,Quarta,0
500 - Deck Sul Kids,2,30,Quinta,0
500 - Deck Sul Kids,2,30,Sexta,0
500 - Deck Sul Kids,2,30,Sábado,0
500 - Deck Sul Kids,2,30,Domingo,0
500 - Deck Sul Kids,2,45,Segunda,0
500 - Deck Sul Kids,2,45,Terça,0
500 - Deck Sul Kids,2,45,Quarta,0
500 - Deck Sul Kids,2,45,Quinta,0
500 - Deck Sul Kids,2,45,Sexta,0
500 - Deck Sul Kids,2,45,Sábado,0
500 - Deck Sul Kids,2,45,Domingo,0
500 - Deck Sul Kids,3,0,Segunda,0
500 - Deck Sul Kids,3,0,Terça,0
500 - Deck Sul Kids,3,0,Quarta,0
500 - Deck Sul Kids,3,0,Quinta,0
500 - Deck Sul Kids,3,0,Sexta,0
500 - Deck Sul Kids,3,0,Sábado,0
500 - Deck Sul Kids,3,0,Domingo,0
500 - Deck Sul Kids,3,15,Segunda,0
500 - Deck Sul Kids,3,15,Terça,0
500 - Deck Sul Kids,3,15,Quarta,0
500 - Deck Sul Kids,3,15,Quinta,0
500 - Deck Sul Kids,3,15,Sexta,0
500 - Deck Sul Kids,3,15,Sábado,0
500 - Deck Sul Kids,3,15,Domingo,0
500 - Deck Sul Kids,3,30,Segunda,0
500 - Deck Sul Kids,3,30,Terça,0
500 - Deck Sul Kids,3,30,Quarta,0
500 - Deck Sul Kids,3,30,Quinta,0
500 - Deck Sul Kids,3,30,Sexta,0
500 - Deck Sul Kids,3,30,Sábado,0
500 - Deck Sul Kids,3,30,Domingo,0
500 - Deck Sul Kids,3,45,Segunda,0
500 - Deck Sul Kids,3,45,Terça,0
500 - Deck Sul Kids,3,45,Quarta,0
500 - Deck Sul Kids,3,45,Quinta,0
500 - Deck Sul Kids,3,45,Sexta,0
500 - Deck Sul Kids,3,45,Sábado,0
500 - Deck Sul Kids,3,45,Domingo,0
500 - Deck Sul Kids,4,0,Segunda,0
500 - Deck Sul Kids,4,0,Terça,0
500 - Deck Sul Kids,4,0,Quarta,0
500 - Deck Sul Kids,4,0,Quinta,0
500 - Deck Sul Kids,4,0,Sexta,0
500 - Deck Sul Kids,4,0,Sábado,0
500 - Deck Sul Kids,4,0,Domingo,0
500 - Deck Sul Kids,4,15,Segunda,0
500 - Deck Sul Kids,4,15,Terça,0
500 - Deck Sul Kids,4,15,Quarta,0
500 - Deck Sul Kids,4,15,Quinta,0
500 - Deck Sul Kids,4,15,Sexta,0
500 - Deck Sul Kids,4,15,Sábado,0
500 - Deck Sul Kids,4,15,Domingo,0
500 - Deck Sul Kids,4,30,Segunda,0
500 - Deck Sul Kids,4,30,Terça,0
500 - Deck Sul Kids,4,30,Quarta,0
500 - Deck Sul Kids,4,30,Quinta,0
500 - Deck Sul Kids,4,30,Sexta,0
500 - Deck Sul Kids,4,30,Sábado,0
500 - Deck Sul Kids,4,30,Domingo,0
500 - Deck Sul Kids,4,45,Segunda,0
500 - Deck Sul Kids,4,45,Terça,0
500 - Deck Sul Kids,4,45,Quarta,0
500 - Deck Sul Kids,4,45,Quinta,0
500 - Deck Sul Kids,4,45,Sexta,0
500 - Deck Sul Kids,4,45,Sábado,0
500 - Deck Sul Kids,4,45,Domingo,0
500 - Deck Sul Kids,5,0,Segunda,0
500 - Deck Sul Kids,5,0,Terça,0
500 - Deck Sul Kids,5,0,Quarta,0
500 - Deck Sul Kids,5,0,Quinta,0
500 - Deck Sul Kids,5,0,Sexta,0
500 - Deck Sul Kids,5,0,Sábado,0
500 - Deck Sul Kids,5,0,Domingo,0
500 - Deck Sul Kids,5,15,Segunda,0
500 - Deck Sul Kids,5,15,Terça,0
500 - Deck Sul Kids,5,15,Quarta,0
500 - Deck Sul Kids,5,15,Quinta,0
500 - Deck Sul Kids,5,15,Sexta,0
500 - Deck Sul Kids,5,15,Sábado,0
500 - Deck Sul Kids,5,15,Domingo,0
500 - Deck Sul Kids,5,30,Segunda,0
500 - Deck Sul Kids,5,30,Terça,0
500 - Deck Sul Kids,5,30,Quarta,0
500 - Deck Sul Kids,5,30,Quinta,0
500 - Deck Sul Kids,5,30,Sexta,0
500 - Deck Sul Kids,5,30,Sábado,0
500 - Deck Sul Kids,5,30,Domingo,0
500 - Deck Sul Kids,5,45,Segunda,0
500 - Deck Sul Kids,5,45,Terça,0
500 - Deck Sul Kids,5,45,Quarta,0
500 - Deck Sul Kids,5,45,Quinta,0
500 - Deck Sul Kids,5,45,Sexta,0
500 - Deck Sul Kids,5,45,Sábado,0
500 - Deck Sul Kids,5,45,Domingo,0
500 - Deck Sul Kids,6,0,Segunda,0
500 - Deck Sul Kids,6,0,Terça,0
500 - Deck Sul Kids,6,0,Quarta,0
500 - Deck Sul Kids,6,0,Quinta,0
500 - Deck Sul Kids,6,0,Sexta,0
500 - Deck Sul Kids,6,0,Sábado,0
500 - Deck Sul Kids,6,0,Domingo,0
500 - Deck Sul Kids,6,15,Segunda,0
500 - Deck Sul Kids,6,15,Terça,0
500 - Deck Sul Kids,6,15,Quarta,0
500 - Deck Sul Kids,6,15,Quinta,0
500 - Deck Sul Kids,6,15,Sexta,0
500 - Deck Sul Kids,6,15,Sábado,0
500 - Deck Sul Kids,6,15,Domingo,0
500 - Deck Sul Kids,6,30,Segunda,0
500 - Deck Sul Kids,6,30,Terça,0
500 - Deck Sul Kids,6,30,Quarta,0
500 - Deck Sul Kids,6,30,Quinta,0
500 - Deck Sul Kids,6,30,Sexta,0
500 - Deck Sul Kids,6,30,Sábado,0
500 - Deck Sul Kids,6,30,Domingo,0
500 - Deck Sul Kids,6,45,Segunda,0
500 - Deck Sul Kids,6,45,Terça,0
500 - Deck Sul Kids,6,45,Quarta,0
500 - Deck Sul Kids,6,45,Quinta,0
500 - Deck Sul Kids,6,45,Sexta,0
500 - Deck Sul Kids,6,45,Sábado,0
500 - Deck Sul Kids,6,45,Domingo,0
500 - Deck Sul Kids,7,0,Segunda,0
500 - Deck Sul Kids,7,0,Terça,0
500 - Deck Sul Kids,7,0,Quarta,0
500 - Deck Sul Kids,7,0,Quinta,0
500 - Deck Sul Kids,7,0,Sexta,0
500 - Deck Sul Kids,7,0,Sábado,0
500 - Deck Sul Kids,7,0,Domingo,0
500 - Deck Sul Kids,7,15,Segunda,0
500 - Deck Sul Kids,7,15,Terça,0
500 - Deck Sul Kids,7,15,Quarta,0
500 - Deck Sul Kids,7,15,Quinta,0
500 - Deck Sul Kids,7,15,Sexta,0
500 - Deck Sul Kids,7,15,Sábado,0
500 - Deck Sul Kids,7,15,Domingo,0
500 - Deck Sul Kids,7,30,Segunda,0
500 - Deck Sul Kids,7,30,Terça,0
500 - Deck Sul Kids,7,30,Quarta,0
500 - Deck Sul Kids,7,30,Quinta,0
500 - Deck Sul Kids,7,30,Sexta,0
500 - Deck Sul Kids,7,30,Sábado,0
